year,longitude,latitude,ONI,sst,chlor_a,t2m_anomaly,loss_anual,loss_acum,treecover2000,gHM,fire_count,NDVI,EVI,LST_day,ET,precipitation,precip_anomaly,precip_extreme_days,NO2,NO2_source,CO,CO_source,SO2,SO2_source,cluster,gi_z,gi_p,hotspot_gi,coldspot_gi,multi_stress,region_analisis
2023,-104.99059896048252,20.99810433067386,1.2,,,0.9443337405930448,0.4181034482758622,0.0,84.68594797730452,0.2012622047943958,1.811334363730037,0.7782416870700708,0.4133156814737086,302.7261961835915,713.7868893552519,1165.204249382019,-42.96890686508277,4.0,1.3166319085996689e-05,S5P,0.0279241954805472,S5P,6.4021582607994e-05,S5P,1.0,-1.1715127448519387,0.001,False,False,-2.938804525039564,Otras Regiones
2023,-104.76602013945948,20.998104330675424,1.2,,,0.9907868145874148,0.2572815533980584,0.0,35.76368727433498,0.1880033534506332,2.3414100279969445,0.5381472426256264,0.2311263961758189,303.0260781260295,784.0831292992881,1056.9669725000858,-95.04381050318489,4.0,1.5234634664390172e-05,S5P,0.0278490064893663,S5P,0.0001039282962854,S5P,1.0,-1.0811112096643578,0.001,False,False,-1.5049554992825822,Otras Regiones
2023,-104.54144131842249,20.998104330669165,1.2,,,1.191578325980012,0.122905027932961,0.0,48.556959693464,0.2463955253990719,1.3874481327800827,0.6838111285997434,0.3188034102833155,300.01159484557445,731.6294450273982,775.6335227489471,-73.98507608330499,3.0,1.2643898775134975e-05,S5P,0.02555333695176,S5P,4.260226932083591e-05,S5P,1.0,-0.7874952790782557,0.003,False,False,-2.672014693211939,Otras Regiones
2023,-104.31686249739776,20.998104330675105,1.2,,,1.2631426823385854,0.2752293577981653,0.0,16.084555301746363,0.3228580786873135,2.008577834096889,0.4201127025766581,0.1947828494811704,305.38412037980464,553.5089658388707,828.5178670398891,-100.31258096639068,2.0,1.6734119858519037e-05,S5P,0.0257615079232762,S5P,0.0001001304629981,S5P,0.0,-0.538378731225257,0.016,False,False,0.24680623032648802,Otras Regiones
2023,-104.09228367636577,20.998104330672987,1.2,,,1.2425606035734411,0.3720930232558144,0.0,8.540674968683222,0.375000624516878,1.9053946482150512,0.4120508452838985,0.2079419260813803,305.74222945930546,469.7569080097932,856.7655237466097,-59.19966758365433,2.0,1.8508648193970097e-05,S5P,0.02586760118027,S5P,7.271359461414347e-05,S5P,0.0,-0.4331654201217155,0.036,False,False,0.4898669937701651,Otras Regiones
2023,-103.86770485534008,20.998104330668824,1.2,,,1.0733463440849358,0.1176470588235294,0.0,15.426018716380517,0.2312920091126234,1.207034795763994,0.4661495394660132,0.2237104931794331,305.24126739358513,636.2292818001625,902.3113880157472,-16.9064304749171,3.0,1.9294440592093884e-05,S5P,0.0271870094530973,S5P,6.073745160540623e-05,S5P,0.0,-0.09564660516476822,0.347,False,False,-0.13329940918345495,Otras Regiones
2023,-103.6431260343023,20.99810433067227,1.2,,,1.463496362770056,0.2368421052631579,0.0,4.354174342347652,0.2622104754479165,1.72594829883628,0.3845062259531301,0.2177262854144804,304.8496629509656,394.479917220473,838.998793454899,-67.71685790828008,4.0,1.5631128574802145e-05,S5P,0.0248641981067132,S5P,7.27637463139543e-05,S5P,0.0,0.22630987807627234,0.186,False,False,0.5881525193547739,Otras Regiones
2023,-103.41854721327876,20.99810433066893,1.2,,,1.3861700846902751,0.0,0.0,10.315820499594723,0.3185247602496411,1.2871055966913487,0.4584735921650923,0.2361687070071118,304.3771750108,537.4984726594374,817.0563349574804,-85.64061162074404,5.0,2.164902693938892e-05,S5P,0.0258028381346292,S5P,7.85763155128552e-05,S5P,0.0,0.5661461806557293,0.019,False,False,0.5651810508823596,Otras Regiones
2023,-103.19396839224582,20.9981043306718,1.2,,,1.6661939214189256,0.0,0.0,9.4330926239776,0.4711215625475276,1.0,0.4031784598344407,0.209467004780226,304.38892017138267,487.4345225603354,741.5929794311523,-107.32497790853188,2.0,1.952274801215541e-05,S5P,0.0241160173000502,S5P,7.49893745113875e-05,S5P,0.0,0.77184739772468,0.004,False,False,1.181522977039336,Otras Regiones
2023,-102.96938957121804,20.99810433067277,1.2,,,1.6465046138224455,0.0,0.0,2.782587871195932,0.5264631288948112,1.2063227953410982,0.4077713944269554,0.206429724845517,304.4306424489941,456.9857875714114,737.7632223665714,-82.54378913640971,4.0,1.642927176566986e-05,S5P,0.0238390920828075,S5P,7.637327102878859e-05,S5P,0.0,0.747812014207546,0.006,False,False,0.83675517516691,Otras Regiones
2023,-102.744810750192,20.99810433067136,1.2,,,1.880853129010076,0.0,0.0,6.197958882912092,0.4604645321345629,1.120798830979055,0.3854649061443393,0.1987584003730907,304.323189107032,412.90117173836967,671.4932225942612,-155.87734288771946,3.0,2.030707128922189e-05,S5P,0.0237739011161956,S5P,9.612428080391548e-05,S5P,0.0,0.759249860572209,0.006,False,False,1.7558015240281923,Otras Regiones
2023,-102.52023192915544,20.99810433067413,1.2,,,1.689144507083043,0.0,0.0,1.2410655073318102,0.4873722369957141,1.5239929947460595,0.3363461233531534,0.1858490497843067,305.6163658486715,455.8506529089421,634.2693947702646,-160.0318181107442,3.0,2.209725311733023e-05,S5P,0.0237599912766785,S5P,7.139453304403425e-05,S5P,0.0,0.849087203897974,0.003,False,False,2.0469390614226146,Otras Regiones
2023,-102.29565310813132,20.99810433067227,1.2,,,1.708622920997357,0.0823529411764706,0.0,2.7676663473583365,0.5597082152935233,1.200146252285192,0.3452646030080445,0.1900910458202167,305.3989625439114,379.65750845283856,601.2013866305351,-145.42813152273493,2.0,1.962287572856941e-05,S5P,0.0233830219443774,S5P,6.04076940936518e-05,S5P,0.0,0.8854852103669274,0.002,False,False,1.7628966283342904,Otras Regiones
2023,-102.07107428709855,20.998104330672785,1.2,,,1.4985492482632763,0.0,0.0,0.5255692285019526,0.3439235456249979,1.0,0.3333156814737085,0.1942339687536433,307.5475054907546,260.97679841436377,537.0876620560884,-151.3078495750825,3.0,2.05622344096364e-05,S5P,0.0235640163556459,S5P,6.0584762061076685e-05,S5P,0.0,0.9009777401957076,0.002,False,False,1.961057558470928,Otras Regiones
2023,-101.84649546606909,20.9981043306706,1.2,,,1.834305122501424,0.0,0.0,0.3522953356421781,0.7752436556673622,1.0,0.280915833041856,0.1819845808557769,307.03388250173583,232.47919016237523,490.0601950287819,-173.45153392702343,1.0,2.987813784035972e-05,S5P,0.0246015554854964,S5P,0.0001087114920501,S5P,0.0,0.8765721461163712,0.003,False,False,3.6457287303484884,Otras Regiones
2023,-101.62191664504104,20.99810433067369,1.2,,,1.636377334998601,0.0,0.0,0.2117382654189079,0.6827402476235868,1.9413978494623656,0.3792771656756438,0.2504461991372273,307.1848246321047,334.35208114725395,452.2050933241844,-178.47956603368118,2.0,2.7750047021999725e-05,S5P,0.0248655648412613,S5P,0.0001392876345518,S5P,0.0,0.8694788649500376,0.003,False,False,2.635423599838574,Otras Regiones
2023,-101.39733782400518,20.998104330671207,1.2,,,1.5464989552380075,0.0,0.0,2.7191806057033383,0.5790661109366946,1.3585621113301989,0.2791985659321438,0.1467589308616066,307.5867225289065,238.07836656173475,506.84681326150894,-240.7224528729916,0.0,2.979782166318399e-05,S5P,0.0241724047556711,S5P,9.075312022050495e-05,S5P,0.0,0.8421536035271855,0.005,False,False,3.186201228413613,Otras Regiones
2023,-101.17275900297857,20.99810433067133,1.2,,,1.500970856336126,0.1047619047619047,0.0,14.867622135435854,0.3424981220476216,1.0,0.3416288620729856,0.1776189693365977,302.70136796589435,251.68653958260444,427.2428941130638,-201.57692748308185,1.0,1.758290359714521e-05,S5P,0.0222529167964207,S5P,7.43594354457928e-05,S5P,0.0,0.8136094156804574,0.003,False,False,0.5603084448090822,Otras Regiones
2023,-100.94818018195043,20.998104330671502,1.2,,,1.5407206381554943,0.0,0.0,0.3869648515216269,0.3832359360125392,1.0,0.2842484784889821,0.1807905561385098,305.77083499348583,245.7886323889469,385.0458560734987,-211.94513373970983,1.0,1.961333720474656e-05,S5P,0.023519771552339,S5P,7.033300718989053e-05,S5P,0.0,0.7802057798523726,0.006,False,False,1.7784175767110475,Otras Regiones
2023,-100.72360136091764,20.99810433067312,1.2,,,1.4101178813724329,0.0,0.0,2.985078476162404,0.4506783300869221,1.0,0.3141906785589364,0.1746413489565115,304.9412784190275,253.1383933776376,324.3747869729996,-189.44280963192384,0.0,1.893500455572761e-05,S5P,0.0235926331790619,S5P,5.27307462496342e-05,S5P,0.0,0.6864797696579673,0.009,False,False,1.1292273958539991,Otras Regiones
2023,-100.4990225398917,20.99810433067224,1.2,,,1.301059229316934,0.0425531914893617,0.0,10.384422665978924,0.4179697868588327,1.4484808454425362,0.3986402588317589,0.183901987874548,303.1730236014867,265.7702984726592,389.2638535350561,-177.6890144149462,0.0,2.123704080801911e-05,S5P,0.0228269180236962,S5P,8.197914330650959e-05,S5P,0.0,0.6641333146083457,0.009,False,False,0.3519832360070134,Otras Regiones
2023,-100.27444371885578,20.99810433067076,1.2,,,1.4573100537703567,0.0,0.0,23.98791540785498,0.3521493260745458,,0.4764640375422638,0.2116016381019002,301.69178209164016,372.88549609420505,520.9384262561798,-80.00402950346472,1.0,1.5913451259211586e-05,S5P,0.0218643230483447,S5P,7.368654128321844e-05,S5P,0.0,0.5910348651915565,0.013,False,False,-0.5171987972097899,Otras Regiones
2023,-100.04986489783047,20.99810433067041,1.2,,,1.5060623478247983,0.0,0.0,33.823815488910185,0.2056277876488014,,0.571755246589716,0.2460913606155997,299.13720333562566,445.0387548093734,473.8741464316845,-64.36949945588901,1.0,1.5556211649676173e-05,S5P,0.0218647325553036,S5P,0.0001393359592626,S5P,1.0,0.4242181264725311,0.029,False,False,-1.4516719262416389,Otras Regiones
2023,-99.82528607680098,20.99810433066908,1.2,,,1.4439755068834712,0.0,0.0,3.09107656031243,0.199682004103593,,0.3135034627492127,0.1628666258598576,305.28352269213383,277.2252244374488,331.18350863456726,-43.88786802391212,1.0,1.7007907357771554e-05,S5P,0.0247375606398185,S5P,0.0001623169576995,S5P,0.0,0.06905868937485622,0.426,False,False,1.0947057850866928,Otras Regiones
2023,-99.60070725576858,20.998104330668127,1.2,,,1.505430248033747,0.0,0.0,31.01193721907007,0.214816923801079,,0.4589344117989968,0.176376442812172,302.8141171575027,374.0059979254376,427.0651795566082,-109.82238577008252,1.0,1.874243663519933e-05,S5P,0.0250516374717247,S5P,0.0002251938595322,S5P,0.0,0.03617597440602421,0.441,False,False,0.17885646747241749,Otras Regiones
2023,-99.37612843474218,20.99810433067129,1.2,,,1.164511355198596,0.0,0.0,39.7749244712991,0.2549366229279998,,0.5965057479305114,0.2500062609303951,300.30236145941126,484.93606155998566,512.4070675969124,-113.9366074939569,1.0,1.700729691262111e-05,S5P,0.0253675389528854,S5P,0.0001417203683702,S5P,1.0,-0.34246786056338235,0.124,False,False,-1.8562698942484552,Otras Regiones
2023,-99.15154961370888,20.99810433067413,1.2,,,1.4606997437663525,0.0,0.0,58.45147741507627,0.2998324419410145,,0.6196682814503899,0.2779950856942984,300.4482433682103,580.0202422752803,621.6988905966282,-128.46365178624785,2.0,1.854961380973312e-05,S5P,0.0251588029795523,S5P,0.000170118330931,S5P,1.0,-0.49299789447347764,0.033,False,False,-1.1805859581781077,Otras Regiones
2023,-98.9269707926805,20.99810433067431,1.2,,,1.2835552540808377,0.0188804239814508,0.0799867364232554,78.26877164542039,0.3224767801462264,1.0,0.8016485950798645,0.4304047569080099,297.4063692577307,1052.1135478605574,1096.413619875908,-143.58685864210133,1.0,1.9860658342170627e-05,S5P,0.0261291813968918,S5P,0.000171870430649,S5P,1.0,-0.6956853104081677,0.014,False,False,-2.912393515456405,Otras Regiones
2023,-98.70239197165142,20.998104330669207,1.2,,,1.3052558288943032,0.0450793650793651,0.0329747255176479,79.89411244565618,0.5044974047745805,,0.8217256558237137,0.5008681065640666,298.61977428515127,1376.8448350238996,1224.2962753772736,-118.5348845342794,2.0,2.243605852262584e-05,S5P,0.0269423448521808,S5P,0.0002160010285022,S5P,1.0,-0.5063168948455324,0.038,False,False,-2.4421306864759265,Otras Regiones
2023,-98.47781315062184,20.99810433067396,1.2,,,1.3428971510459724,0.0237686139747995,0.1301304251713212,78.81563628325104,0.6764060847313541,1.0,0.8263597994636812,0.5512429579106908,299.59807459891226,1426.0802669931202,1463.3815875053406,-313.8313009778658,1.0,2.2416758009159432e-05,S5P,0.0292804858150663,S5P,0.0001642062765424,S5P,1.0,-0.4920095582098102,0.042,False,False,-2.169271206128544,Otras Regiones
2023,-98.25323432958848,20.99810433067269,1.2,,,1.8821176073532595,0.0076999012833168,0.340579176184511,73.6866479994105,0.7059231506448249,1.0,0.8054045936807739,0.5443745482103294,301.3442387819714,1390.1938673195746,1191.3293461799622,-290.06034342050543,1.0,2.228663242606241e-05,S5P,0.0300078127617625,S5P,0.0001475280011481,S5P,1.0,-0.37202631182780355,0.077,False,False,-0.6034025122941963,Otras Regiones
2023,-98.02865550856038,20.99810433067121,1.2,,,1.759391897684799,0.0321401370906321,0.4618672168594797,50.44661410360327,0.6954752427195933,1.164298808432631,0.7114674769733003,0.4697985134662466,303.49314695470844,765.0077124868828,1088.844048500061,-350.34586756428075,1.0,2.0771493882950048e-05,S5P,0.0306602357412482,S5P,9.700219592345006e-05,S5P,1.0,-0.21681584241271284,0.192,False,False,-0.09355050825657196,Otras Regiones
2023,-97.80407668753035,20.998104330671868,1.2,,,1.6857806972851108,0.0246701090074584,0.1817110014000441,37.01521626998747,0.7502156962594535,,0.6883381135595198,0.4201815145155648,304.187638806077,715.0371341961056,863.4929107427597,-353.83278335730233,1.0,2.260131270737793e-05,S5P,0.0311156644181675,S5P,0.0001732010578364,S5P,1.0,-0.17092912434166793,0.234,False,False,0.19014956443332154,Otras Regiones
2023,-97.57949786650478,20.99810433066966,1.2,,,1.5275573017936477,0.0024958402662229,0.3082307862353547,43.39451772161227,0.7239607356619918,1.0,0.6832610353270369,0.4757545237262444,304.48975938268813,732.5213477906021,925.3474785089492,-296.5034826725721,1.0,2.9409531636639465e-05,S5P,0.0315691195726718,S5P,0.0002398110644768,S5P,1.0,-0.24031360065961993,0.153,False,False,0.6060243830317372,Otras Regiones
2023,-97.35491904546848,20.9981043306726,1.2,26.86096153846153,,1.4193871894146357,0.0798898071625344,0.0093950335273745,20.63484636356937,0.6549136243997344,1.0,0.3057765681473705,0.1642027194823364,300.60508969668115,826.4129524640209,853.9516793489456,-263.8034301976363,2.0,3.1139876295813495e-05,S5P,0.0317014548849198,S5P,0.000256229769058,S5P,1.0,-0.2730153564333967,0.103,False,False,1.372760041231097,Otras Regiones
2023,-97.13034022444523,20.99810433067233,1.2,26.831352617613035,,,,0.0,0.0,,,,,,,,,,1.7343453106474365e-05,S5P,0.0302904084233498,S5P,9.91727058886628e-05,S5P,,,,,,,
2023,-96.90576140340826,20.998104330672,1.2,27.12601660295346,,,,0.0,0.0,,,,,,,,,,1.4803250212008756e-05,S5P,0.031553877826479,S5P,0.0001207219571183,S5P,,,,,,,
2023,-96.68118258238378,20.99810433067173,1.2,27.460872653063543,,,,0.0,0.0,,,,,,,,,,1.3543468318773796e-05,S5P,0.0309467640070438,S5P,0.0001035204368332,S5P,,,,,,,
2023,-96.45660376135288,20.998104330672028,1.2,27.615489464849453,,,,0.0,0.0,,,,,,,,,,1.2288495484976751e-05,S5P,0.0309423447756763,S5P,6.218282608756071e-05,S5P,,,,,,,
2023,-96.23202494032208,20.998104330672646,1.2,27.657663777439133,,,,0.0,0.0,,,,,,,,,,1.205282154156379e-05,S5P,0.0313265837975392,S5P,9.420076657870188e-05,S5P,,,,,,,
2023,-96.00744611928978,20.998104330672668,1.2,27.67552923938489,,,,0.0,0.0,,,,,,,,,,1.121580243706025e-05,S5P,0.0320878731698083,S5P,0.0001394878500414,S5P,,,,,,,
2023,-95.78286729826188,20.99810433067243,1.2,27.69215368137129,,,,0.0,0.0,,,,,,,,,,1.0525122050979058e-05,S5P,0.0311659122515148,S5P,9.665820242152904e-05,S5P,,,,,,,
2023,-95.55828847723004,20.998104330672188,1.2,27.729278294010854,,,,0.0,0.0,,,,,,,,,,1.0378903632483804e-05,S5P,0.0300140217656666,S5P,7.84370850519693e-05,S5P,,,,,,,
2023,-95.33370965620068,20.998104330671246,1.2,27.770061392627014,,,,0.0,0.0,,,,,,,,,,1.0782163822775042e-05,S5P,0.0303410109485752,S5P,0.000116903489143,S5P,,,,,,,
2023,-95.10913083517006,20.998104330672007,1.2,27.79085503408613,,,,0.0,0.0,,,,,,,,,,9.934261710503526e-06,S5P,0.03016246478203,S5P,7.710152750420902e-05,S5P,,,,,,,
2023,-94.8845520141406,20.99810433067309,1.2,27.80467785116293,,,,0.0,0.0,,,,,,,,,,1.0737371718577437e-05,S5P,0.0303985857165933,S5P,9.557787427579946e-05,S5P,,,,,,,
2023,-94.65997319311565,20.99810433067482,1.2,27.826157555785173,,,,0.0,0.0,,,,,,,,,,1.081623326180529e-05,S5P,0.0304029301423009,S5P,6.493377083313763e-05,S5P,,,,,,,
2023,-94.4353943720812,20.9981043306676,1.2,27.852351222022367,,,,0.0,0.0,,,,,,,,,,1.0561467969870546e-05,S5P,0.0299816146048865,S5P,7.424510570471106e-05,S5P,,,,,,,
2023,-94.21081555105684,20.99810433067197,1.2,27.86567359819456,,,,0.0,0.0,,,,,,,,,,9.518158915040304e-06,S5P,0.0297593928532734,S5P,8.806356786070642e-05,S5P,,,,,,,
2023,-93.9862367300246,20.99810433067268,1.2,27.8620362626836,,,,0.0,0.0,,,,,,,,,,9.983872069790444e-06,S5P,0.0297720920174197,S5P,9.83411308905238e-05,S5P,,,,,,,
2023,-93.76165790898912,20.998104330671907,1.2,27.850393394001927,,,,0.0,0.0,,,,,,,,,,1.0325244148823004e-05,S5P,0.0303949666821735,S5P,3.352454624795464e-05,S5P,,,,,,,
2023,-93.53707908796724,20.998104330673563,1.2,27.832494934050555,,,,0.0,0.0,,,,,,,,,,9.069289785529592e-06,S5P,0.0291462826350309,S5P,9.44416280964118e-05,S5P,,,,,,,
2023,-93.31250026693486,20.99810433067213,1.2,27.80967221535744,,,,0.0,0.0,,,,,,,,,,9.314973345084664e-06,S5P,0.0293846858185333,S5P,0.0001087328870628,S5P,,,,,,,
2023,-93.08792144589958,20.99810433067242,1.2,27.80783879409953,,,,0.0,0.0,,,,,,,,,,1.0378862293536992e-05,S5P,0.0300148176453455,S5P,7.370088305733745e-05,S5P,,,,,,,
2023,-92.86334262487424,20.998104330671712,1.2,27.832936174705143,,,,0.0,0.0,,,,,,,,,,9.606237075483576e-06,S5P,0.0309265567990701,S5P,6.587905622979251e-05,S5P,,,,,,,
2023,-92.63876380384632,20.99810433067097,1.2,27.868844532337395,,,,0.0,0.0,,,,,,,,,,9.0496424975471e-06,S5P,0.029636545873915,S5P,5.1709194187779954e-05,S5P,,,,,,,
2023,-92.41418498281485,20.99810433067108,1.2,27.896318844279325,,,,0.0,0.0,,,,,,,,,,9.19161229598026e-06,S5P,0.0298284819538554,S5P,5.213929299890287e-05,S5P,,,,,,,
2023,-92.18960616178312,20.99810433066984,1.2,27.910193646803418,,,,0.0,0.0,,,,,,,,,,8.896432902723506e-06,S5P,0.0287523110331558,S5P,5.004821231988583e-05,S5P,,,,,,,
2023,-91.96502734075445,20.99810433067406,1.2,27.91275077411349,,,,0.0,0.0,,,,,,,,,,9.986172077946968e-06,S5P,0.0289176447803422,S5P,7.323175395475722e-05,S5P,,,,,,,
2023,-91.74044851972133,20.998104330672422,1.2,27.89595149867081,,,,0.0,0.0,,,,,,,,,,9.126796977755386e-06,S5P,0.0290627693785085,S5P,8.234066567387091e-05,S5P,,,,,,,
2023,-91.51586969869275,20.99810433067256,1.2,27.85824832828729,,,,0.0,0.0,,,,,,,,,,9.844108527539892e-06,S5P,0.0301777848712913,S5P,6.999329280281564e-05,S5P,,,,,,,
2023,-91.29129087766732,20.99810433067073,1.2,27.80141578762405,,,,0.0,0.0,,,,,,,,,,1.0137147640507428e-05,S5P,0.0307992550999656,S5P,6.917387418561864e-05,S5P,,,,,,,
2023,-91.06671205663278,20.998104330672145,1.2,27.7181814628154,,,,0.0,0.0,,,,,,,,,,1.0055701181571713e-05,S5P,0.0299553953555473,S5P,5.528435698586568e-05,S5P,,,,,,,
2023,-90.8421332356045,20.998104330669523,1.2,27.696176903562147,,,,0.0,0.0,,,,,,,,,,1.04963860128786e-05,S5P,0.0290275664660667,S5P,4.8512429343358845e-05,S5P,,,,,,,
2023,-90.61755441457788,20.998104330665853,1.2,27.757430260955573,,,,0.0,0.0,,,,,,,,,,1.2029522123333803e-05,S5P,0.0297584776191385,S5P,5.1241277720185634e-05,S5P,,,,,,,
2023,-90.3929755935452,20.99810433067061,1.2,27.766627718405704,,1.1587395979340158,0.0,0.0,1.221907007589713,0.24902497472899,,,,,,527.7741919457912,-146.74905390938125,1.0,1.2306207568431903e-05,S5P,0.0284558822828235,S5P,4.784966247786794e-05,S5P,,,,,,,
2023,-90.16839677251345,20.99810433067432,1.2,27.59648351648352,,1.1270646983297563,0.0,0.0,52.656031243091874,0.159414928225579,,0.7855822432085808,0.4693396000932726,302.7589308554107,1343.9509502156918,620.960589826107,-194.5995381295681,1.0,1.1628516694490216e-05,S5P,0.0287920408615566,S5P,4.82998903829892e-05,S5P,1.0,-0.9816444482662021,0.001,False,False,-2.7398960659029092,Otras Regiones
2023,-89.94381795148179,20.998104330674305,1.2,,,1.1027984416164414,0.0149892933618843,0.0347800456856532,47.55309115024685,0.6816849280089727,1.105433901054339,0.7961658272123117,0.4805077358050598,303.891099316845,1114.2677276436968,709.6927982270718,-206.94671981632712,2.0,1.393291120424062e-05,S5P,0.0293186822064356,S5P,7.07774348017308e-05,S5P,1.0,-0.9645415534137207,0.001,False,False,-2.364185584132215,Otras Regiones
2023,-89.71923913045427,20.99810433066869,1.2,,,1.1584038635984304,0.0139871382636656,0.3400633704222238,35.42712401444256,0.8014834934517396,1.931542606938363,0.4824155240760169,0.3233770082779523,304.93296130176816,590.774892153433,732.6343700885773,-260.84597601393864,1.0,2.653296609504569e-05,S5P,0.0297462455702969,S5P,5.249168074731369e-05,S5P,0.0,-0.9292453557244396,0.001,False,False,0.5841889012987289,Otras Regiones
2023,-89.49466030942172,20.99810433067306,1.2,,,1.1923907904815534,0.0147441457068517,0.4329820941713948,37.24106550733182,0.761098262270394,1.1904761904761905,0.7372403695930971,0.4285320391745364,304.76987039825053,852.1387781275492,737.010660648346,-304.2145377049844,0.0,1.4071829653062584e-05,S5P,0.0292734952098158,S5P,2.5898194785693185e-05,S5P,1.0,-0.9368200682551799,0.001,False,False,-1.7083921728506952,Otras Regiones
2023,-89.2700814883946,20.998104330674423,1.2,,,1.215626702208956,0.0479495268138801,0.1027927197700979,53.95611966693685,0.6628529924223238,1.0,0.7811223504721924,0.4880197796432317,303.2736565767676,1086.995896000932,810.3883253633976,-200.7595992078384,1.0,1.2380758846209904e-05,S5P,0.028258375633219,S5P,2.2456605545985967e-05,S5P,1.0,-0.9281699614243452,0.001,False,False,-2.3536650871327014,Otras Regiones
2023,-89.04550266736757,20.998104330670813,1.2,,,1.2788420611096327,0.0558659217877095,0.1017979515142583,50.83228944071918,0.6911411356354115,1.8559580436638616,0.8056818759473005,0.4956829835606852,303.11265018961484,1080.8519062609294,835.8191377222538,-200.5606723288695,0.0,1.0973867084687413e-05,S5P,0.0284346936750547,S5P,5.838907998611489e-05,S5P,1.0,-0.9764768263336973,0.001,False,False,-2.505199081145118,Otras Regiones
2023,-88.82092384633445,20.998104330672028,1.2,,,1.3446651013651634,0.0587002096436058,0.0700390538648588,58.640041264461,0.4894233862524596,1.4838086581070329,0.773011367611052,0.4519780634254399,304.219249145038,897.6965955462279,906.1172720193864,-224.7985090434552,0.0,1.132171476666605e-05,S5P,0.028201171676735,S5P,5.024803111790215e-05,S5P,1.0,-0.9829446609670319,0.001,False,False,-1.944407877284153,Otras Regiones
2023,-88.59634502530301,20.998104330667346,1.2,,,1.4323804347210969,0.0063310220078384,0.4491931324147079,50.82013116203669,0.5867532578542433,1.5330287349994491,0.7843814154133147,0.507770508336248,303.6799021413859,899.9834965605689,927.0349510908128,-262.97252379258475,2.0,9.666313800012076e-06,S5P,0.0283727567322839,S5P,2.498842207857529e-05,S5P,1.0,-0.9648406424291327,0.001,False,False,-2.095496610108264,Otras Regiones
2023,-88.37176620427225,20.99810433067204,1.2,,,1.4626951554618406,0.0514212255392087,0.5127109277135066,87.54288556480729,0.2819057764627808,1.9287757719246323,0.8234098111227698,0.5399893319342421,302.15402732804245,1440.1701877113194,982.114356637001,-283.0343552033107,3.0,1.1981644117611115e-05,S5P,0.0285283144304332,S5P,3.749277422041098e-05,S5P,1.0,-0.8959561981610273,0.001,False,False,-2.3310469054897043,Otras Regiones
2023,-88.14718738324517,20.99810433067236,1.2,,,1.5144933014142106,0.0134005572508955,0.5282587871195932,75.4032495763024,0.4443410544751401,1.2485973817793217,0.7963773522210558,0.5303552465897161,303.2460623697729,1296.2313629474168,998.5313584804536,-219.6816989103952,4.0,1.0438407469736487e-05,S5P,0.0286179213025328,S5P,5.303191329494528e-05,S5P,1.0,-0.9135422267673197,0.001,False,False,-2.006710942939202,Otras Regiones
2023,-87.92260856221465,20.99810433067399,1.2,,,1.565619540572846,0.0246640316205533,0.4489352295335641,77.76523469162181,0.3806004599499883,1.5505804311774465,0.8154091873615477,0.5508366969802957,302.65626190295853,1466.635041389762,1150.766200721264,-111.45923663775125,3.0,9.359823562677002e-06,S5P,0.0284128834370683,S5P,3.416224749554944e-05,S5P,1.0,-0.9663503561536916,0.001,False,False,-2.22287152772733,Otras Regiones
2023,-87.69802974118687,20.99810433067276,1.2,,,1.519435049339279,0.0061861215707369,0.6058507110750865,81.39941787635401,0.2867390743069936,1.238134629304105,0.8317882709572104,0.5769736446309894,301.9068975262915,1499.5167541098272,1242.4705338776112,-48.351232578356985,4.0,1.002315740508724e-05,S5P,0.0280361781324193,S5P,1.0755860740880453e-05,S5P,1.0,-1.06841131935639,0.001,False,False,-2.4948257121419823,Otras Regiones
2023,-87.47345092015826,20.99810433067417,1.2,,,1.4148973185093956,0.0063239255182105,0.5835605334905312,94.02844300346324,0.165806574156097,1.0,0.845959245656989,0.5834898449341257,301.4938814621973,1505.5511600792809,1230.3949379324913,-86.06088118155799,3.0,9.934660137412472e-06,S5P,0.0280382943435859,S5P,3.102283682687932e-05,S5P,1.0,-1.140881771457275,0.001,False,False,-2.871188570409652,Otras Regiones
2023,-87.24887209912376,20.99810433067324,1.2,,,1.356030768035991,0.0047894631810017,0.6086139562301968,89.98839437034853,0.1813200197385248,,0.847140771831642,0.5775757607555086,301.2411480181428,1519.8539057945654,1281.6749218702316,1.073986528317164,4.0,1.1621675124425671e-05,S5P,0.0280746017713983,S5P,1.6113937885031617e-05,S5P,1.0,-1.1128508669274224,0.001,False,False,-2.8923163964417897,Otras Regiones
2023,-87.02429327809324,20.99810433067296,1.2,28.630274725274727,,1.2434789484183553,0.0019876066877119,0.4933682116277355,97.87115908923435,0.0814597528824771,1.0,0.8218356301737199,0.5820740701877106,301.1444095773164,1534.6476623528035,1262.7842457294464,-43.224159981807134,6.0,1.2080201703269368e-05,S5P,0.0280847058454259,S5P,6.97665484483126e-06,S5P,1.0,-1.031650056730353,0.001,False,False,-2.9852081375614903,Otras Regiones
2023,-86.79971445706758,20.99810433067237,1.2,28.630274725274727,,,0.0,0.0358116572102276,8.544948787856455,0.3506916143611904,1.0,0.1537176364408579,0.0474051463366725,301.43807905815726,910.7,1114.2404735088348,-14.683814175923771,5.0,1.2293828558529525e-05,S5P,0.0283682669348975,S5P,2.9309260103507983e-05,S5P,,-1.0595080315599608,0.001,False,False,0.3990150606826113,Otras Regiones
